max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
25,75,0.7209305499709272,2,12,0.7826462382788165,0.5283087441803102,0.5372606604384423,500,None
10,175,0.7686918877431954,6,6,0.7732403753040853,0.5316047698331946,0.5416227299355594,500,['cognitive']
5,175,0.5613082309594924,12,12,0.8951227151714476,0.5131536552277002,0.5241682853883392,500,['demographic']
11,250,0.7462286691693616,8,4,0.9400744109918454,0.5359999845836031,0.5452178336879105,500,['lifestyle']
2,175,0.7231107394570393,12,10,0.6099984653579695,0.6345373539296395,0.6836316406129559,500,['mental']
19,175,0.7535287433426533,12,10,0.7302027334328438,0.5153520334227484,0.5273926247957327,500,"['cognitive', 'demographic']"
2,250,0.6569795291922956,9,4,0.9075850807122192,0.527432322017698,0.5427627724848149,500,"['cognitive', 'lifestyle']"
6,225,0.7943852333098915,4,7,0.9858680045645807,0.6358527579934018,0.6762849566799247,500,"['cognitive', 'mental']"
11,75,0.8555294663315103,6,7,0.8170823866262377,0.5219298245614036,0.5294514845990196,500,"['demographic', 'lifestyle']"
2,200,0.6490556309326644,3,13,0.7708311371460301,0.6345373539296395,0.6748489193105787,500,"['demographic', 'mental']"
7,250,0.380768549585912,9,9,0.8301386647686022,0.6356346159775537,0.6798723522338359,500,"['lifestyle', 'mental']"
8,225,0.5255964496329586,2,8,0.9239887227178596,0.5232479264946197,0.5329517775105603,500,"['cognitive', 'demographic', 'lifestyle']"
5,250,0.41520427712847285,3,6,0.6225742864557737,0.6347570375851755,0.672176486911479,500,"['cognitive', 'demographic', 'mental']"
7,75,0.633025810799571,13,9,0.8753301078208306,0.636727638516326,0.6793027163691302,500,"['cognitive', 'lifestyle', 'mental']"
10,250,0.9407669268709958,11,13,0.7397563248428044,0.6334431751611014,0.6631224370240189,500,"['demographic', 'lifestyle', 'mental']"
2,225,0.3596668779005082,4,10,0.757956380621998,0.6338732926340456,0.6742029722813184,500,"['cognitive', 'demographic', 'lifestyle', 'mental']"
