max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
22,175,0.7975930166343038,4,11,0.8968319178095125,0.3146186440677966,0.5641084338791534,100,None
18,100,0.7987646848439262,4,7,0.6759219311205786,0.3130296610169491,0.5617907928756105,100,['cognitive']
2,150,0.16919482894032864,6,8,0.8858301013937695,0.3633474576271186,0.5921849564301447,100,['demographic']
18,225,0.46491949440711655,7,11,0.6453031142818391,0.3098516949152542,0.5627782964665325,100,['lifestyle']
3,200,0.3043389173134371,9,1,0.9445590023288649,0.3252118644067796,0.5760108445848894,100,['t1vols']
9,225,0.603603569847963,11,1,0.8195681294889652,0.31355932203389836,0.5779379728047496,100,['taskfmri']
2,25,0.8238441752955774,4,9,0.9390261814020754,0.36917372881355937,0.5977508857607967,100,"['cognitive', 'demographic']"
9,225,0.5087753880986172,8,14,0.9741217686813981,0.3098516949152542,0.5683561955376808,100,"['cognitive', 'lifestyle']"
3,150,0.8562359225297342,4,10,0.7843644756430875,0.3241525423728814,0.5708728334769703,100,"['cognitive', 't1vols']"
14,200,0.7089683307530714,7,6,0.9221005659290977,0.30667372881355937,0.5771449774968879,100,"['cognitive', 'taskfmri']"
2,225,0.30487545694269025,13,2,0.7454692052424843,0.3654661016949152,0.600665517571579,100,"['demographic', 'lifestyle']"
2,75,0.597587599223039,11,3,0.7583014288147011,0.3665254237288136,0.5961708800153213,100,"['demographic', 't1vols']"
2,225,0.32529822844865947,2,12,0.9234954105624218,0.3670550847457627,0.6073311668103035,100,"['demographic', 'taskfmri']"
2,225,0.7933582770138028,13,12,0.6786176775643229,0.3209745762711865,0.5759105980082353,100,"['lifestyle', 't1vols']"
4,100,0.8982472851450546,10,12,0.6855581242778478,0.3140889830508475,0.579948889208082,100,"['lifestyle', 'taskfmri']"
18,175,0.6997686338713346,7,14,0.6788075357705623,0.3305084745762712,0.5915281169204252,100,"['t1vols', 'taskfmri']"
4,75,0.4109100095545166,12,3,0.7726362977470167,0.3559322033898305,0.6049013094896102,100,"['cognitive', 'demographic', 'lifestyle']"
5,175,0.547981413614223,4,7,0.6915877876872751,0.3601694915254237,0.6035906229052955,100,"['cognitive', 'demographic', 't1vols']"
2,250,0.9901811571335947,9,12,0.8073965042526563,0.3665254237288136,0.6076169443646462,100,"['cognitive', 'demographic', 'taskfmri']"
19,200,0.18693038903003165,8,7,0.7608603210290326,0.319385593220339,0.5797992674518817,100,"['cognitive', 'lifestyle', 't1vols']"
6,250,0.17241171455921106,4,6,0.8277348029678846,0.3156779661016949,0.5805952551948674,100,"['cognitive', 'lifestyle', 'taskfmri']"
24,225,0.9950793592396997,3,10,0.9705881949154873,0.3373940677966102,0.5921984223882025,100,"['cognitive', 't1vols', 'taskfmri']"
6,250,0.9344914269832539,10,7,0.7827513244651257,0.3654661016949152,0.6050045485013884,100,"['demographic', 'lifestyle', 't1vols']"
2,175,0.3349776841135947,4,11,0.8673606987115581,0.3649364406779661,0.6103984128124103,100,"['demographic', 'lifestyle', 'taskfmri']"
10,200,0.5069129032000215,8,8,0.8583917277061979,0.36069915254237284,0.6080418701522551,100,"['demographic', 't1vols', 'taskfmri']"
3,175,0.9194307869007872,10,12,0.6348175379115133,0.32680084745762716,0.5865337426984584,100,"['lifestyle', 't1vols', 'taskfmri']"
2,25,0.5212062364852573,14,3,0.8198956505182042,0.3670550847457627,0.6026749377573494,100,"['cognitive', 'demographic', 'lifestyle', 't1vols']"
4,150,0.3749779135432277,13,6,0.6979960434263436,0.3659957627118644,0.6093001891218999,100,"['cognitive', 'demographic', 'lifestyle', 'taskfmri']"
2,125,0.5121934004325006,11,10,0.725479030225372,0.36493644067796616,0.6108353083405151,100,"['cognitive', 'demographic', 't1vols', 'taskfmri']"
3,150,0.8743363016838533,12,12,0.921927676058365,0.3225635593220339,0.5890533730728719,100,"['cognitive', 'lifestyle', 't1vols', 'taskfmri']"
9,175,0.7649325350887738,13,11,0.8852113536023936,0.3591101694915254,0.6123300296849564,100,"['demographic', 'lifestyle', 't1vols', 'taskfmri']"
4,100,0.6212316875293288,6,9,0.8442413776186328,0.361228813559322,0.6086074403906924,100,"['cognitive', 'demographic', 'lifestyle', 't1vols', 'taskfmri']"
