max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
3,250,0.8637491579807964,9,10,0.9647773804136427,0.3024364406779661,0.5541630757445178,200,None
10,225,0.3573686070244456,10,4,0.9085666267359311,0.3029661016949153,0.5543710499856364,200,['cognitive']
2,150,0.8070677219153475,2,4,0.6928718618538806,0.3638771186440678,0.5991827659676339,200,['demographic']
4,200,0.8680269348831204,8,1,0.8264851466368044,0.305614406779661,0.5619688427654889,200,['lifestyle']
6,125,0.7680221799572051,2,9,0.6797477974081654,0.31144067796610164,0.5714922675476395,200,['t1vols']
3,225,0.9926299469617632,11,11,0.6399217424869283,0.3029661016949152,0.5736513094896102,200,['taskfmri']
3,225,0.8236609714766513,8,7,0.6549102728629119,0.3633474576271186,0.6059112563439625,200,"['cognitive', 'demographic']"
3,225,0.5560370808663622,6,5,0.7158957593859376,0.298728813559322,0.560637209135306,200,"['cognitive', 'lifestyle']"
3,200,0.22305613898110302,9,11,0.8243956409359392,0.3225635593220339,0.5716299195633439,200,"['cognitive', 't1vols']"
18,100,0.5459008702585508,6,2,0.8622928129510222,0.3029661016949152,0.558334530307383,200,"['cognitive', 'taskfmri']"
3,250,0.5444092271394161,8,13,0.6860507867124338,0.35963983050847453,0.6058154984199943,200,"['demographic', 'lifestyle']"
2,250,0.8317723844388573,2,2,0.7736297148470135,0.3665254237288135,0.5986620822560567,200,"['demographic', 't1vols']"
5,250,0.8329226177076366,3,13,0.6715519696791481,0.3527542372881356,0.613518026429187,200,"['demographic', 'taskfmri']"
2,225,0.303236769968302,2,1,0.9748886014857956,0.31355932203389825,0.5717660753614862,200,"['lifestyle', 't1vols']"
18,175,0.2871821381424518,3,9,0.653752956758196,0.305614406779661,0.5719156971176865,200,"['lifestyle', 'taskfmri']"
13,125,0.5660618769307101,10,6,0.8630231485124957,0.3156779661016949,0.585025555395959,200,"['t1vols', 'taskfmri']"
6,175,0.821910612074689,4,5,0.7574400941551905,0.3622881355932203,0.6042998300296849,200,"['cognitive', 'demographic', 'lifestyle']"
4,200,0.4850109770375126,12,5,0.7862607827410235,0.3649364406779661,0.6043297543809251,200,"['cognitive', 'demographic', 't1vols']"
2,125,0.9640663060672562,3,13,0.8865681392602855,0.3628177966101695,0.6091565522359474,200,"['cognitive', 'demographic', 'taskfmri']"
3,125,0.5488914828381343,9,6,0.9152667784222872,0.3188559322033898,0.5692808579909988,200,"['cognitive', 'lifestyle', 't1vols']"
5,150,0.8473919001695794,3,10,0.6268624753349048,0.3077330508474576,0.5720653188738868,200,"['cognitive', 'lifestyle', 'taskfmri']"
5,150,0.20012396376450214,10,10,0.8008430291964033,0.3241525423728814,0.5802092310638706,200,"['cognitive', 't1vols', 'taskfmri']"
4,150,0.6782569333480262,9,9,0.843396436737636,0.3686440677966102,0.6030878938044623,200,"['demographic', 'lifestyle', 't1vols']"
5,125,0.6455672725972,8,8,0.6042189855097215,0.364406779661017,0.6132636694436464,200,"['demographic', 'lifestyle', 'taskfmri']"
3,250,0.6833972026678705,7,5,0.7310812610421822,0.36069915254237284,0.6133534424973667,200,"['demographic', 't1vols', 'taskfmri']"
9,100,0.5122415255047972,14,13,0.9242776184878302,0.32468220338983056,0.5884489011778224,200,"['lifestyle', 't1vols', 'taskfmri']"
25,150,0.45756176721728814,4,12,0.8630905391462227,0.3469279661016949,0.6027407713300776,200,"['cognitive', 'demographic', 'lifestyle', 't1vols']"
13,225,0.9657909111134166,10,14,0.6911364486867859,0.3617584745762712,0.6166825265728239,200,"['cognitive', 'demographic', 'lifestyle', 'taskfmri']"
4,200,0.9918097874725933,3,8,0.674907179750208,0.3569915254237288,0.6123913746049986,200,"['cognitive', 'demographic', 't1vols', 'taskfmri']"
4,225,0.8212047633582881,14,2,0.6735518036760333,0.32891949152542377,0.5833333333333334,200,"['cognitive', 'lifestyle', 't1vols', 'taskfmri']"
6,175,0.5822014960412054,10,8,0.7417289696504499,0.3569915254237288,0.6108143612946472,200,"['demographic', 'lifestyle', 't1vols', 'taskfmri']"
5,225,0.33227503431274485,14,8,0.9507277997021903,0.3490466101694915,0.6112303097768841,200,"['cognitive', 'demographic', 'lifestyle', 't1vols', 'taskfmri']"
