fit_time,score_time,test_accuracy,test_f1,test_roc_auc,bestIC,qsidp
5.422636270523071,0.10045170783996582,0.5259165613147914,0.5271122320302648,0.5272990549497267,50,None
5.42986798286438,0.08233237266540527,0.5145385587863464,0.5133079847908745,0.5182497151104157,50,None
5.3196234703063965,0.08362221717834473,0.4845034788108792,0.48515476942514213,0.4939797404343164,50,None
5.319214582443237,0.0837395191192627,0.5173940543959519,0.5173940543959519,0.52491638528381,50,None
1.2737600803375244,0.015813112258911133,0.5151706700379267,0.5185185185185186,0.5263049381394033,50,['cognitive']
1.277127742767334,0.01596522331237793,0.5252844500632111,0.5107491856677525,0.5285169279552999,50,['cognitive']
1.2754004001617432,0.015300750732421875,0.5060088551549652,0.4838070059484468,0.5007345292771528,50,['cognitive']
1.2675273418426514,0.015755653381347656,0.5028462998102466,0.5177914110429449,0.5119316999791964,50,['cognitive']
3.9457082748413086,0.04713606834411621,0.5221238938053098,0.5084525357607282,0.5416658009432922,50,['demographic']
3.9559662342071533,0.04616045951843262,0.5259165613147914,0.5300751879699248,0.5243374818797438,50,['demographic']
3.9057843685150146,0.04648184776306152,0.50853889943074,0.5016035920461834,0.5038870841268064,50,['demographic']
3.9347565174102783,0.045792341232299805,0.5053763440860215,0.5069356872635562,0.5118068780105298,50,['demographic']
1.753490686416626,0.06711888313293457,0.5297092288242731,0.549636803874092,0.5423370695290413,50,['lifestyle']
1.750805139541626,0.06737446784973145,0.515802781289507,0.5151898734177215,0.5200237820870379,50,['lifestyle']
1.7733988761901855,0.06805253028869629,0.5079063883617964,0.4868073878627968,0.5198578949895182,50,['lifestyle']
1.7466230392456055,0.06735587120056152,0.5098039215686274,0.5134965473948525,0.5209956952423627,50,['lifestyle']
2.908449411392212,0.1115877628326416,0.5467762326169405,0.5285996055226825,0.5667009226746538,50,['mental']
2.9185540676116943,0.11011195182800293,0.5670037926675094,0.5543266102797657,0.5896439239804309,50,['mental']
2.8971574306488037,0.10992884635925293,0.5850727387729285,0.5667107001321003,0.6280161308390277,50,['mental']
2.9071948528289795,0.1103668212890625,0.5749525616698292,0.5647668393782384,0.6060570660436237,50,['mental']
7.274093151092529,0.07168412208557129,0.52275600505689,0.5157152020525978,0.5353734570811644,50,"['cognitive', 'demographic']"
7.326568365097046,0.0704953670501709,0.5151706700379267,0.526835286859963,0.5261610948710285,50,"['cognitive', 'demographic']"
7.315568447113037,0.07237052917480469,0.5256166982922201,0.5179948586118253,0.5240698362911872,50,"['cognitive', 'demographic']"
7.2894368171691895,0.07163834571838379,0.5218216318785579,0.5339087546239212,0.5212469394613453,50,"['cognitive', 'demographic']"
0.59275221824646,0.015919923782348633,0.5297092288242731,0.5291139240506328,0.5342882395342035,50,"['cognitive', 'lifestyle']"
0.6045455932617188,0.015795230865478516,0.5259165613147914,0.5222929936305732,0.5238787816794821,50,"['cognitive', 'lifestyle']"
0.605360746383667,0.015781879425048828,0.49335863377609107,0.4868673926969891,0.5106946822640784,50,"['cognitive', 'lifestyle']"
0.597944974899292,0.015921592712402344,0.502213788741303,0.502213788741303,0.5100929763638401,50,"['cognitive', 'lifestyle']"
0.5885555744171143,0.02723550796508789,0.5467762326169405,0.5292186474064347,0.5666449836258413,50,"['cognitive', 'mental']"
0.6135284900665283,0.026876449584960938,0.5689001264222503,0.5622593068035944,0.5824341797177796,50,"['cognitive', 'mental']"
0.5804686546325684,0.02698659896850586,0.5793801391524351,0.5627876397107167,0.6102546048104466,50,"['cognitive', 'mental']"
0.5973238945007324,0.02747321128845215,0.5705249841872233,0.5622179239200514,0.5982316887772248,50,"['cognitive', 'mental']"
7.1377174854278564,0.08746123313903809,0.5360303413400759,0.5440993788819876,0.5403808010791441,50,"['demographic', 'lifestyle']"
7.082686185836792,0.08715152740478516,0.5176991150442478,0.5192186515437932,0.5306617909126217,50,"['demographic', 'lifestyle']"
7.235415458679199,0.09136486053466797,0.5104364326375711,0.4967490247074123,0.5218790507129254,50,"['demographic', 'lifestyle']"
7.10840106010437,0.09407901763916016,0.5148640101201771,0.5105296745373324,0.5245387188145114,50,"['demographic', 'lifestyle']"
1.7269411087036133,0.07229971885681152,0.5372945638432364,0.5203145478374838,0.5659257672839674,50,"['demographic', 'mental']"
1.6932432651519775,0.07459235191345215,0.5707964601769911,0.5650224215246638,0.5904254724052671,50,"['demographic', 'mental']"
1.7170166969299316,0.07231807708740234,0.5825426944971537,0.5719844357976653,0.6234233225047608,50,"['demographic', 'mental']"
1.6956934928894043,0.0719916820526123,0.573055028462998,0.555628703094141,0.6013138312342973,50,"['demographic', 'mental']"
0.7174372673034668,0.044106483459472656,0.5442477876106194,0.5265922521339461,0.5655989234130491,50,"['lifestyle', 'mental']"
0.7097392082214355,0.043019771575927734,0.56826801517067,0.553302812295618,0.5841363250602144,50,"['lifestyle', 'mental']"
0.7100822925567627,0.04432821273803711,0.5844402277039848,0.5714285714285714,0.6222935236601642,50,"['lifestyle', 'mental']"
0.716156005859375,0.042862892150878906,0.5806451612903226,0.552329507089804,0.6060282609739314,50,"['lifestyle', 'mental']"
4.821300268173218,0.10260725021362305,0.5278128950695322,0.5298930144745124,0.5447504399206624,50,"['cognitive', 'demographic', 'lifestyle']"
4.846813678741455,0.1037893295288086,0.5309734513274337,0.5249679897567221,0.5319787559475195,50,"['cognitive', 'demographic', 'lifestyle']"
4.832461357116699,0.10392332077026367,0.5243516761543326,0.5264483627204031,0.5219510633871561,50,"['cognitive', 'demographic', 'lifestyle']"
4.787597179412842,0.10260677337646484,0.5224541429475016,0.5319280843149411,0.5213413560786699,50,"['cognitive', 'demographic', 'lifestyle']"
4.194461107254028,0.09988069534301758,0.549936788874842,0.5309617918313569,0.5696896661397741,50,"['cognitive', 'demographic', 'mental']"
4.31006383895874,0.1059114933013916,0.5670037926675094,0.5617402431222008,0.589579993638931,50,"['cognitive', 'demographic', 'mental']"
4.337068557739258,0.10083317756652832,0.5793801391524351,0.5610561056105611,0.6223207284482069,50,"['cognitive', 'demographic', 'mental']"
4.285903692245483,0.1019599437713623,0.5806451612903226,0.5617977528089888,0.6093872521563795,50,"['cognitive', 'demographic', 'mental']"
1.636033535003662,0.04682350158691406,0.549936788874842,0.5215053763440859,0.56907913137845,50,"['cognitive', 'lifestyle', 'mental']"
1.6671528816223145,0.04636573791503906,0.56826801517067,0.5657978385251112,0.5925975057577264,50,"['cognitive', 'lifestyle', 'mental']"
1.6431071758270264,0.04641556739807129,0.5679949399114484,0.5425318151373074,0.612797452351614,50,"['cognitive', 'lifestyle', 'mental']"
1.632889986038208,0.05156683921813965,0.5736875395319418,0.5668380462724936,0.6046376162204548,50,"['cognitive', 'lifestyle', 'mental']"
3.638856887817383,0.11737847328186035,0.5518331226295828,0.5344714379514116,0.5768434713536131,50,"['demographic', 'lifestyle', 'mental']"
3.695369243621826,0.11813068389892578,0.5777496839443742,0.5673575129533679,0.5932336126556503,50,"['demographic', 'lifestyle', 'mental']"
3.6868398189544678,0.11580777168273926,0.5806451612903226,0.5652459016393443,0.6238682008033414,50,"['demographic', 'lifestyle', 'mental']"
3.5820565223693848,0.11707329750061035,0.5768500948766604,0.5584158415841584,0.6068460048968618,50,"['demographic', 'lifestyle', 'mental']"
1.6071040630340576,0.08079314231872559,0.5353982300884956,0.5217957059206245,0.5656604563667428,50,"['cognitive', 'demographic', 'lifestyle', 'mental']"
1.6047828197479248,0.08199191093444824,0.5689001264222503,0.5513157894736843,0.5895815918974685,50,"['cognitive', 'demographic', 'lifestyle', 'mental']"
1.5997490882873535,0.08275413513183594,0.5863377609108159,0.575875486381323,0.6233769143369233,50,"['cognitive', 'demographic', 'lifestyle', 'mental']"
1.618821382522583,0.07932043075561523,0.5768500948766604,0.5531062124248498,0.601024180255725,50,"['cognitive', 'demographic', 'lifestyle', 'mental']"
