max_depth,n_estimators,max_features,min_samples_split,min_samples_leaf,max_samples,balanced_accuracy,roc_auc,bestIC,qsidp
11,50,0.2219890095456758,12,13,0.7431965579778115,0.5151708700731328,0.5191320984756276,100,None
3,150,0.3385142206615896,11,3,0.9631343499306659,0.5044255789018867,0.5146822225035247,100,['cognitive']
2,50,0.7254766857621402,12,2,0.6415273771058401,0.5158115828385796,0.5138742304865631,100,['demographic']
11,150,0.1515551668147675,14,13,0.9785825679061237,0.521180527772888,0.5238470709150752,100,['lifestyle']
3,250,0.4033911648598274,10,13,0.6205752281584166,0.5733545103938292,0.5914977395060721,100,['mental']
2,175,0.4923770790866814,13,12,0.9049723050083532,0.5099593528461009,0.5156046235313142,100,"['cognitive', 'demographic']"
27,200,0.4970567160128547,14,4,0.9497876772195382,0.5197566771751828,0.5253126320143849,100,"['cognitive', 'lifestyle']"
2,200,0.6955681960053587,13,7,0.9298084918118639,0.5646601801917137,0.5881708616873333,100,"['cognitive', 'mental']"
2,150,0.9203174771118579,2,3,0.667087634168954,0.5207108451087392,0.5243687040625851,100,"['demographic', 'lifestyle']"
3,125,0.23697023030084996,3,8,0.7951236214690988,0.5687685032565732,0.5935047440663084,100,"['demographic', 'mental']"
3,250,0.6918118970141884,4,5,0.787035093531511,0.5633925570900478,0.5905786346336273,100,"['lifestyle', 'mental']"
5,150,0.4940539984805752,8,13,0.6336620418852706,0.5186446814639376,0.5238191499453588,100,"['cognitive', 'demographic', 'lifestyle']"
2,50,0.29011700896591575,7,5,0.839438471673094,0.5690877594456625,0.5947723909395412,100,"['cognitive', 'demographic', 'mental']"
2,250,0.39739309957993024,8,12,0.7613434234640156,0.567819536238378,0.5933409776960189,100,"['cognitive', 'lifestyle', 'mental']"
8,200,0.9782716987521481,13,8,0.7562288350914532,0.5712981484741315,0.5856788418023267,100,"['demographic', 'lifestyle', 'mental']"
3,250,0.21497472829535638,8,5,0.7769998332447803,0.5682926195010323,0.5951864246185711,100,"['cognitive', 'demographic', 'lifestyle', 'mental']"
