fit_time,score_time,test_accuracy,test_f1_micro,test_roc_auc_ovo,bestIC,qsidp
0.21086382865905762,0.019745588302612305,0.32,0.32,0.5961925925925926,30,None
0.21056890487670898,0.019484281539916992,0.36333333333333334,0.3633333333333333,0.5923259259259259,30,None
0.20946979522705078,0.019160985946655273,0.32666666666666666,0.32666666666666666,0.5633777777777779,30,None
0.213331937789917,0.01985335350036621,0.37333333333333335,0.37333333333333335,0.5745037037037037,30,None
0.21009325981140137,0.019442319869995117,0.33,0.33,0.5611555555555555,30,None
1.2023816108703613,0.053199052810668945,0.35,0.35,0.5992148148148149,30,['cognitive']
1.1648030281066895,0.05180072784423828,0.32,0.32,0.5588740740740741,30,['cognitive']
1.1881260871887207,0.05245518684387207,0.3466666666666667,0.3466666666666667,0.6001925925925926,30,['cognitive']
1.2071645259857178,0.052712202072143555,0.2833333333333333,0.2833333333333333,0.5422074074074074,30,['cognitive']
1.17840576171875,0.0522611141204834,0.33,0.33,0.5743999999999999,30,['cognitive']
0.6399524211883545,0.06316447257995605,0.38666666666666666,0.38666666666666666,0.6198962962962963,30,['demographic']
0.6400721073150635,0.06279683113098145,0.37,0.37,0.5913333333333334,30,['demographic']
0.6372332572937012,0.05988478660583496,0.37,0.37,0.6105185185185186,30,['demographic']
0.6380736827850342,0.06455636024475098,0.3466666666666667,0.3466666666666667,0.5967259259259259,30,['demographic']
0.6458718776702881,0.06769847869873047,0.37666666666666665,0.37666666666666665,0.6061629629629629,30,['demographic']
2.7025814056396484,0.06047630310058594,0.3233333333333333,0.3233333333333333,0.5845925925925926,30,['lifestyle']
2.600815534591675,0.06088757514953613,0.31333333333333335,0.31333333333333335,0.5563703703703703,30,['lifestyle']
2.673271656036377,0.060212135314941406,0.3466666666666667,0.3466666666666667,0.5759703703703704,30,['lifestyle']
2.6788549423217773,0.060417890548706055,0.28,0.28,0.539525925925926,30,['lifestyle']
2.619551658630371,0.06038928031921387,0.32666666666666666,0.32666666666666666,0.5803111111111111,30,['lifestyle']
0.5081892013549805,0.0345308780670166,0.29,0.29,0.5832148148148147,30,['mental']
0.5117731094360352,0.03516864776611328,0.3433333333333333,0.3433333333333333,0.5767703703703704,30,['mental']
0.503164529800415,0.034409284591674805,0.3433333333333333,0.3433333333333333,0.5907851851851852,30,['mental']
0.5184276103973389,0.03438854217529297,0.29,0.29,0.560162962962963,30,['mental']
0.5041944980621338,0.034864187240600586,0.3466666666666667,0.3466666666666667,0.5801185185185185,30,['mental']
0.26144862174987793,0.03027963638305664,0.38333333333333336,0.38333333333333336,0.6131851851851853,30,"['cognitive', 'demographic']"
0.2586240768432617,0.030435800552368164,0.38,0.38,0.5975703703703704,30,"['cognitive', 'demographic']"
0.2609126567840576,0.0302581787109375,0.37,0.37,0.6043703703703703,30,"['cognitive', 'demographic']"
0.2619798183441162,0.03015756607055664,0.38333333333333336,0.38333333333333336,0.5963111111111111,30,"['cognitive', 'demographic']"
0.25982189178466797,0.03033280372619629,0.37,0.37,0.601111111111111,30,"['cognitive', 'demographic']"
1.0098645687103271,0.033365488052368164,0.32666666666666666,0.32666666666666666,0.5929037037037037,30,"['cognitive', 'lifestyle']"
0.9984822273254395,0.033507347106933594,0.3333333333333333,0.3333333333333333,0.564,30,"['cognitive', 'lifestyle']"
0.9815013408660889,0.033071279525756836,0.3333333333333333,0.3333333333333333,0.5841481481481482,30,"['cognitive', 'lifestyle']"
1.0005180835723877,0.03366827964782715,0.2833333333333333,0.2833333333333333,0.5691999999999999,30,"['cognitive', 'lifestyle']"
0.9712364673614502,0.0339508056640625,0.32,0.32,0.5717925925925926,30,"['cognitive', 'lifestyle']"
